AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
12436,27998,Deepa Saha,60,F,A1
12437,14925,Victor Parikh,52,F,A1
12438,14925,Dev Kakar,25,M,A2
12439,15059,Januja Chaudhari,57,M,A1
12440,31796,Anamika Dhar,47,M,A1
12441,31796,Andrew Maharaj,59,M,A2
12442,11229,Aadi Wason,57,M,A1
12443,18870,Udant Varma,38,F,A1
12444,39079,Raagini Lala,57,M,A1
12445,32168,Nicholas Radhakrishnan,59,M,A1
12446,32282,Meera Padmanabhan,52,F,A1
12447,27190,Saksham Dasgupta,28,F,A1
12448,23479,Ekbal Sagar,34,F,A1
12449,27555,Nakul Deo,37,M,A1
12450,27555,Gaurav Parmer,28,M,A2
12451,32217,Sanaya Oza,53,M,A1
12452,34358,Siya Mahajan,48,F,A1
12453,37038,Isha Cherian,24,F,A1
12454,33154,Ekaja Warrior,52,M,A1
12455,33154,Ronith Chandra,28,M,A2
12456,32489,Yoshita Reddy,32,M,A1
12457,32489,Robert Comar,25,M,A2
12458,5944,Agastya Parmar,29,M,A1
12459,881,Nakul Chauhan,34,M,A1
12460,3870,Ubika Bath,49,M,A1
12461,12301,Aarush Natarajan,41,M,A1
12462,31738,Tanish Shah,50,M,A1
12463,30793,Vidhi Sagar,30,M,A1
12464,30793,Zilmil Aurora,49,M,A2
12465,19485,Harinakshi Nair,59,F,A1
12466,19485,Vasatika Kari,47,F,A2
12467,4274,Elijah Sagar,34,M,A1
12468,33445,Girish Minhas,34,F,A1
12469,33445,Anthony Tailor,57,M,A2
12470,26792,Eesha Garg,19,M,A1
12471,14146,Jeevika Dhar,22,F,A1
12472,28144,Bhavya Sabharwal,41,F,A1
12473,31362,Elijah Raja,17,M,A1
12474,16790,Osha Manda,32,M,A1
12475,7685,Kevin Issac,20,F,A1
12476,5157,Tanmayi Cheema,37,M,A1
12477,15094,Bhanumati Ramanathan,34,M,A1
12478,3781,Alka Sheth,53,F,A1
12479,2952,Chaitanya Chadha,30,M,A1
12480,39362,Vasatika Seshadri,32,M,A1
12481,39362,Leena Din,49,M,A2
12482,22501,Azaan Kamdar,40,M,A1
12483,31364,Daksha Tailor,48,F,A1
12484,31364,Jonathan Divan,20,M,A2
12485,22432,Neel Nazareth,52,M,A1
12486,22432,Urmi Gill,53,F,A2
12487,29248,Nathaniel Ramesh,39,M,A1
12488,85,Vidhi Butala,35,M,A1
12489,85,Neha Salvi,19,F,A2
12490,85,Amrita Rama,48,F,A3
12491,85,Hemang Palla,22,F,A4
12492,29725,Banjeet Jaggi,47,F,A1
12493,1236,Mitali Shetty,40,M,A1
12494,1196,Vidhi Chokshi,41,F,A1
12495,37050,Jonathan Borra,49,M,A1
12496,19186,Samesh Kant,40,M,A1
12497,31786,Gaurika Krish,46,M,A1
12498,31786,Qabil Agarwal,17,M,A2
12499,10851,Yagnesh Mutti,44,M,A1
12500,11118,Rishi Bhalla,54,M,A1
12501,35469,Pushti Bala,23,F,A1
12502,15434,Suhani Sami,43,F,A1
12503,38414,Zaitra Hayer,47,F,A1
12504,38414,Oni Narasimhan,54,F,A2
12505,3446,Niharika Prasad,52,F,A1
12506,3721,Zarna Yadav,21,F,A1
12507,14710,Rudra Nanda,29,M,A1
12508,15297,Warhi Lad,24,M,A1
12509,12327,Forum Venkataraman,23,F,A1
12510,12327,Bina Sawhney,28,F,A2
12511,11786,Vansha Sarin,20,M,A1
12512,38146,Aadi Varty,34,F,A1
12513,270,Nachiket Dubey,41,F,A1
12514,33426,Ishanvi Kaur,24,F,A1
12515,33426,Jasmit Gade,39,M,A2
12516,31854,Liam Vaidya,19,F,A1
12517,31854,Siya Patil,33,M,A2
12518,8667,Gagan Chahal,36,F,A1
12519,8667,Falan Chawla,18,M,A2
12520,22381,Zarna Atwal,22,F,A1
12521,33860,Jairaj Sami,43,M,A1
12522,33860,Ojas Ramaswamy,45,M,A2
12523,1253,Maanav Korpal,53,F,A1
12524,11702,Anvi Misra,23,F,A1
12525,11702,Kamya Chaudhary,46,F,A2
12526,35419,Henry Bansal,49,F,A1
12527,35419,Aayush Ghose,27,F,A2
12528,14804,Tanmayi Sibal,19,M,A1
12529,2189,Lavanya Chada,54,F,A1
12530,27796,Prisha Wagle,48,F,A1
12531,28351,Darpan Ravi,36,M,A1
12532,28351,Hamsini Contractor,26,M,A2
12533,35317,Falak Wali,24,F,A1
12534,26302,Diya Ravel,33,F,A1
12535,26302,Dhriti Dua,34,M,A2
12536,17215,Darika Kaur,50,F,A1
12537,17215,Daksha Chauhan,58,F,A2
12538,38871,Akshay Kapur,48,F,A1
12539,11901,Tanmayi Suri,53,F,A1
12540,19905,Falan Saraf,23,F,A1
12541,19905,Balhaar Parikh,44,F,A2
12542,38373,Sachi Tank,54,M,A1
12543,16440,Pratyush Parmer,40,F,A1
12544,16440,Qushi Vohra,51,M,A2
12545,29186,Kamya Shenoy,29,F,A1
12546,8308,Nihal Vyas,40,F,A1
12547,5160,Tanmayi Cheema,37,M,A1
12548,21443,Timothy Ranganathan,34,F,A1
12549,6038,Madhav Bhatia,19,F,A1
12550,12447,Kashvi Kanda,58,F,A1
12551,17104,Lohit Halder,18,F,A1
12552,17104,Wyatt Memon,36,F,A2
12553,1195,Vidhi Chokshi,41,F,A1
12554,8166,Baghyawati Sani,31,M,A1
12555,8166,Qarin Cherian,19,F,A2
12556,19292,Utkarsh Parekh,29,M,A1
12557,1252,Maanav Korpal,53,F,A1
12558,31282,Idika Ahluwalia,16,F,A1
12559,26588,Dipta Minhas,56,M,A1
12560,909,Oni Banerjee,49,M,A1
12561,34711,Omkaar Om,50,F,A1
12562,21987,Mitesh Acharya,43,F,A1
12563,21987,Indali Bains,60,F,A2
12564,5941,Agastya Parmar,29,M,A1
12565,16664,Mugdha Sha,25,F,A1
12566,16664,Sneha Basak,21,M,A2
12567,38505,Inaya Nadkarni,18,F,A1
12568,38505,Isaac Khare,36,F,A2
12569,26752,Chanchal Grewal,44,F,A1
12570,26752,Theodore Hayre,29,F,A2
12571,8892,Agastya Grewal,57,F,A1
12572,8892,Vivaan Krish,38,F,A2
12573,25915,Ethan Sarraf,33,F,A1
12574,2704,Jason Ratta,39,M,A1
12575,23390,Rachana Divan,38,M,A1
12576,25019,Ayush Sha,28,M,A1
12577,25019,Adya Kade,35,M,A2
12578,10549,Praneel Chandran,19,F,A1
12579,10549,Robert Samra,52,F,A2
12580,21343,Yashoda Goswami,25,M,A1
12581,21343,Varsha Thakur,48,M,A2
12582,21272,Ishita Pillay,35,M,A1
12583,11317,Advay Doctor,47,M,A1
12584,11317,Jackson Das,42,M,A2
12585,9462,Radhika Bakshi,22,F,A1
12586,9462,Nitesh Madan,56,F,A2
12587,7589,Saanvi Tandon,42,M,A1
12588,7589,Radha Bala,60,M,A2
12589,9727,Yash D’Alia,29,F,A1
12590,9727,Zayan Som,52,M,A2
12591,34807,Falan Patil,46,F,A1
12592,20378,Sara Nagy,34,F,A1
12593,20378,Tanmayi Bassi,55,M,A2
12594,8361,Manya Baria,20,F,A1
12595,8361,Ranbir Barad,51,M,A2
12596,24899,Gaurika Bumb,18,F,A1
12597,35737,Pranav Karpe,39,M,A1
12598,10348,Dipta D’Alia,57,F,A1
12599,12171,Falguni Brahmbhatt,51,M,A1
12600,4275,Elijah Sagar,34,M,A1
12601,9622,Damini Natarajan,16,F,A1
12602,9622,Tarak Banik,56,M,A2
12603,30008,Libni Ganguly,20,F,A1
12604,7267,Umang Kanda,22,F,A1
12605,34311,Fariq Tella,55,F,A1
12606,34311,Bishakha Rama,43,M,A2
12607,29427,Suhani Dara,50,M,A1
12608,29427,Samaksh Dugar,35,M,A2
12609,5258,Arin Dar,34,F,A1
12610,34978,Lavanya Bhalla,36,F,A1
12611,12655,Barkha Palla,58,F,A1
12612,8561,Xiti Oak,31,F,A1
12613,34313,Charita Bumb,47,F,A1
12614,18109,Vanya More,29,M,A1
12615,2707,Jason Ratta,39,M,A1
12616,14850,Anay Din,37,F,A1
12617,14850,Vansha Aurora,19,M,A2
12618,21840,Gagan Gade,46,M,A1
12619,27749,Harish Banik,59,F,A1
12620,21968,Odika Bedi,17,F,A1
12621,21968,Maanav Raj,50,F,A2
12622,4276,Elijah Sagar,34,M,A1
12623,33959,Mekhala Sandal,41,F,A1
12624,20962,Chanakya Char,24,M,A1
12625,20962,Guneet Bhalla,51,M,A2
12626,304,Neel Soni,29,M,A1
12627,31013,Jeremiah Wali,50,F,A1
12628,31013,Yoshita Prakash,23,F,A2
12629,24325,Bhavani Hayre,40,F,A1
12630,25912,Zayyan Yohannan,18,F,A1
12631,25912,Watika Shroff,42,F,A2
12632,36922,Yatin Narula,33,F,A1
12633,36922,Yug Dutt,47,M,A2
12634,28801,Triveni Balasubramanian,45,M,A1
12635,15465,Yauvani Bedi,24,M,A1
12636,39007,Turvi Chaudhari,36,M,A1
12637,39007,Joshua Vohra,17,M,A2
12638,36303,Panini Pathak,41,F,A1
12639,36303,Rachit Mann,59,M,A2
12640,23142,Fariq Taneja,52,F,A1
12641,25353,Yashica Sabharwal,16,M,A1
12642,18931,Banjeet Konda,29,F,A1
12643,25594,Anirudh Mistry,39,M,A1
12644,25594,Victor Iyengar,60,M,A2
12645,15512,Aryan Kurian,55,F,A1
12646,30315,Nathan Patla,59,M,A1
12647,36579,Falguni Kari,27,M,A1
12648,36579,Agastya Dhingra,23,F,A2
12649,23962,Hemani Basak,52,F,A1
12650,36894,Yug Vaidya,29,M,A1
12651,16702,Ikbal Nagi,19,F,A1
12652,16702,Alexander Doctor,16,F,A2
12653,5257,Arin Dar,34,F,A1
12654,88,Amrita Rama,48,F,A1
12655,88,Hemang Palla,22,F,A2
12656,88,Neha Salvi,19,F,A3
12657,88,Vidhi Butala,35,M,A4
12658,11619,Geetika Sunder,46,F,A1
12659,11796,Damyanti Prakash,17,M,A1
12660,22688,Thomas Halder,53,F,A1
12661,22688,Anirudh Kadakia,30,F,A2
12662,33482,Megha Sankar,43,M,A1
12663,37533,Yatan Barman,29,F,A1
12664,37533,Amruta Mitra,57,F,A2
12665,411,Frederick Taneja,24,M,A1
12666,33814,Bhavani Ghosh,17,F,A1
12667,12409,Indrajit Garde,26,M,A1
12668,413,Frederick Taneja,24,M,A1
12669,23621,Radha Pillai,45,M,A1
12670,23621,Finn Cherian,19,F,A2
12671,21657,Anusha Bera,29,M,A1
12672,6786,Kritika Brar,27,M,A1
12673,6786,Daksh Bedi,54,M,A2
12674,9446,Kavya Sharaf,57,M,A1
12675,9446,Vyanjana Mukherjee,43,F,A2
12676,31439,Upma Kale,58,F,A1
12677,1544,Rachana Kothari,20,F,A1
12678,11629,Sathvik Murty,55,F,A1
12679,910,Oni Banerjee,49,M,A1
12680,35503,Faraj Bansal,17,M,A1
12681,35503,Meghana Dani,54,M,A2
12682,28530,Reyansh Divan,41,M,A1
12683,2405,Charan Parekh,42,M,A1
12684,17051,Vasudha Kapur,59,F,A1
12685,15018,Arin Buch,37,M,A1
12686,15018,Mekhala Palla,56,M,A2
12687,1113,Abhiram Behl,33,F,A1
12688,14837,Xavier Karan,16,M,A1
12689,14837,Anya Barad,22,F,A2
12690,18322,Falguni Chakrabarti,21,F,A1
12691,21296,Gagan Suresh,31,F,A1
12692,3728,Ishanvi Choudhry,36,F,A1
12693,16820,Vinaya Nagy,47,M,A1
12694,16820,Ikshita Iyengar,50,F,A2
12695,21096,Yachana Varma,25,M,A1
12696,33541,Adya Kale,32,F,A1
12697,33541,Tripti Sodhi,56,F,A2
12698,3725,Zarna Yadav,21,F,A1
12699,38218,Dev Dasgupta,38,M,A1
12700,38218,Yashvi Lad,48,M,A2
12701,33247,Mohammed Sethi,45,F,A1
12702,39886,Mitesh Kant,53,M,A1
12703,39886,Keya Sangha,34,F,A2
12704,23599,Madhavi Sura,22,F,A1
12705,23599,Pranav Sule,55,F,A2
12706,7294,Ati Sharaf,33,M,A1
12707,13305,Yauvani Kalita,22,M,A1
12708,31259,Hritik Nori,22,F,A1
12709,31259,Mohini Taneja,43,F,A2
12710,17303,Ishani Trivedi,32,M,A1
12711,17303,Indali Khare,26,F,A2
12712,19398,Advik Patel,31,M,A1
12713,19398,Hredhaan Sahni,32,F,A2
12714,3840,Yoshita Sachar,42,F,A1
12715,16645,Brijesh Apte,42,F,A1
12716,22956,Samesh Rau,55,M,A1
12717,22956,Lajita Rao,22,M,A2
12718,22511,Gautami Badal,39,F,A1
12719,29191,Gaurav Dave,30,F,A1
12720,20393,Girindra Naik,18,M,A1
12721,14400,Chavvi Shroff,35,F,A1
12722,39258,Varsha Dubey,49,M,A1
12723,3723,Zarna Yadav,21,F,A1
12724,27868,Naksh Chand,54,M,A1
12725,20320,Aadi Nayar,46,F,A1
12726,20320,Nitesh Varma,22,F,A2
12727,18685,Balveer Bala,28,F,A1
12728,21491,Pavani Virk,25,F,A1
12729,33027,Inaya Loyal,47,F,A1
12730,17385,Amara Tripathi,51,F,A1
12731,20471,Gauri Master,31,M,A1
12732,20471,Inaya Kota,49,F,A2
12733,15603,Wahab Sampath,60,M,A1
12734,15603,Jagrati Mutti,47,F,A2
12735,12321,Ronith Bhasin,33,F,A1
12736,20617,Sachi Ramesh,23,F,A1
12737,20617,Gaurang Balay,40,M,A2
12738,30850,Aahana Mandal,30,M,A1
12739,22413,Harrison Bhardwaj,53,M,A1
12740,19221,Hardik Gade,49,M,A1
12741,22884,Tanvi Jain,50,F,A1
12742,39238,Vansha Sarna,23,M,A1
12743,36266,Ati Narayan,22,M,A1
12744,36266,Upadhriti Patla,31,F,A2
12745,32953,Nidra Sagar,34,M,A1
12746,15017,Liam Basak,21,F,A1
12747,15017,Jatin Saha,39,M,A2
12748,17665,Jalsa Dani,44,M,A1
12749,12524,Pratyush Mani,38,M,A1
12750,24609,Neelima Bose,39,F,A1
12751,23534,Siya Yadav,39,M,A1
12752,23534,Hitesh Parmar,35,M,A2
12753,19288,Meera Tandon,41,F,A1
12754,38574,Nisha Nair,29,M,A1
12755,38574,Farhan Venkatesh,33,M,A2
12756,16334,Anamika Mani,34,M,A1
12757,32606,Nisha Raman,42,M,A1
12758,32606,Rajeshri Grewal,21,F,A2
12759,2703,Jason Ratta,39,M,A1
12760,38384,Irya Garde,49,F,A1
12761,38384,Aarini Maharaj,33,F,A2
12762,35502,Chakradev Nori,57,F,A1
12763,35502,Nakul Dhaliwal,25,F,A2
12764,39926,Gautami Reddy,53,M,A1
12765,21459,Fiyaz Master,47,F,A1
12766,21459,Faris Raja,52,M,A2
12767,32922,Kalpit Menon,37,F,A1
12768,32922,Vincent Mangat,42,M,A2
12769,7335,Theodore Kanda,37,F,A1
12770,7335,Falguni Rajagopal,37,F,A2
12771,22156,Nitara Tara,37,F,A1
12772,22156,Niharika Kuruvilla,55,F,A2
12773,8990,Bina Guha,32,F,A1
12774,8990,Hitesh Ramachandran,39,F,A2
12775,21943,Turvi Walia,24,F,A1
12776,21943,Ria Ravi,35,M,A2
12777,7888,Unni Konda,25,F,A1
12778,7888,Yutika Shere,35,F,A2
12779,38855,Odika Pal,19,F,A1
12780,38855,Parth Mand,60,F,A2
12781,19495,Rushil Mani,28,F,A1
12782,9266,Harrison Butala,32,F,A1
12783,8028,Vedhika Sahota,58,M,A1
12784,8028,Logan Gara,29,M,A2
12785,163,Mohammed Bains,25,F,A1
12786,163,Ria Bhatt,43,M,A2
12787,28238,Meera Wali,46,F,A1
12788,15729,Tanay Chakrabarti,27,F,A1
12789,15729,Zayyan Narain,45,F,A2
12790,28918,Yashawini Sule,31,M,A1
12791,28918,Gaurika Comar,40,F,A2
12792,32808,Januja Krishnamurthy,38,F,A1
12793,19613,Ekalinga Bhakta,58,M,A1
12794,19613,Chandresh Bhandari,53,M,A2
12795,17145,Jhalak Sabharwal,52,M,A1
12796,17145,Jacob Walla,59,F,A2
12797,21984,Zaid Edwin,28,F,A1
12798,23337,Anika Kala,28,F,A1
12799,20673,Rudra Din,59,M,A1
12800,20673,Thomas Nori,23,M,A2
12801,26102,Owen Sahota,30,M,A1
12802,8728,Jalsa Deep,17,F,A1
12803,8728,Tanvi Shankar,57,F,A2
12804,4393,Aachal Shukla,52,M,A1
12805,15015,Oni Agarwal,16,M,A1
12806,15015,Chatresh Sahni,60,F,A2
12807,28407,Megha Kalita,30,F,A1
12808,25450,Yagnesh Venkatesh,57,F,A1
12809,18749,Baghyawati Parekh,56,F,A1
12810,2709,Jack Aggarwal,26,M,A1
12811,25145,Neelima Palla,24,M,A1
12812,25145,Vrinda Dugar,47,F,A2
12813,3071,Veer Bhatti,20,M,A1
12814,38694,Hamsini Behl,49,M,A1
12815,32908,Kevin Misra,16,M,A1
12816,32908,Matthew Kulkarni,36,F,A2
12817,34276,Charles Shetty,34,F,A1
12818,34276,Bachittar Nagar,48,F,A2
12819,37689,Ansh Grewal,16,M,A1
12820,8983,Brinda Walia,56,F,A1
12821,8983,Guneet Bajaj,22,F,A2
12822,37723,Bahadurjit Lala,51,M,A1
12823,2432,Hitesh Patel,42,M,A1
12824,6548,Sara Karan,42,F,A1
12825,6548,Zaid Kar,46,M,A2
12826,3992,Ranveer Walia,18,F,A1
12827,24980,Girish Kulkarni,26,M,A1
12828,24980,Devansh Dutta,26,F,A2
12829,17709,Matthew Taneja,29,F,A1
12830,17709,Pahal Dhar,35,M,A2
12831,32138,Yahvi Tella,49,M,A1
12832,27047,Varsha Hayer,26,M,A1
12833,30457,Yashica Rai,43,M,A1
12834,30457,Jeet Chakrabarti,27,F,A2
12835,20392,Jagat Nagar,16,F,A1
12836,20392,Ishwar Sandal,24,M,A2
12837,38730,Champak Talwar,40,M,A1
12838,31838,Tanveer Gaba,16,F,A1
12839,7354,Bishakha Das,50,M,A1
12840,3724,Zarna Yadav,21,F,A1
12841,536,Kabir Warrior,53,F,A1
12842,6462,Watika Atwal,17,M,A1
12843,2710,Jack Aggarwal,26,M,A1
12844,34494,Januja Rege,40,F,A1
12845,35463,Azaan Bath,17,M,A1
12846,39726,Aarini Ramachandran,33,M,A1
12847,10260,Ekbal Chhabra,50,M,A1
12848,7814,Karan Choudhary,20,F,A1
12849,7814,Warinder Soman,41,F,A2
12850,16980,Chakradev Sha,31,F,A1
12851,7842,Ekantika Sarin,18,M,A1
12852,7842,Indira Mistry,52,M,A2
12853,32684,Osha Sen,50,F,A1
12854,23046,Chameli Uppal,36,M,A1
12855,16402,Gaurang Anne,43,M,A1
12856,32358,Ekalinga Dubey,41,F,A1
12857,2955,Chaitanya Chadha,30,M,A1
12858,35466,Aarnav Khanna,48,F,A1
12859,35466,Dalbir Walia,44,F,A2
12860,6851,Omya Sarna,22,F,A1
12861,23163,Oni Barad,41,F,A1
12862,10681,Tanvi Munshi,43,F,A1
12863,13782,Fariq Bandi,45,F,A1
12864,13782,Abhimanyu Wason,53,M,A2
12865,28228,Veer Golla,37,M,A1
12866,39332,Rachana Goel,55,M,A1
12867,39332,Tanish Prasad,30,F,A2
12868,19954,Tanvi Varghese,59,M,A1
12869,38297,Girish Sehgal,16,F,A1
12870,38297,Lakshit Sarna,36,M,A2
12871,4240,Nachiket Sibal,20,M,A1
12872,3154,Utkarsh Gokhale,24,F,A1
12873,38242,Yochana Jhaveri,29,F,A1
12874,38242,Farhan Lad,19,F,A2
12875,31271,Chakradev Sahni,60,F,A1
12876,26501,Raghav Toor,46,F,A1
12877,26501,Neelima Dasgupta,36,F,A2
12878,27746,Devansh Dasgupta,16,F,A1
12879,27746,Harsh Bawa,18,M,A2
12880,34022,Aarav Kakar,48,M,A1
12881,2954,Chaitanya Chadha,30,M,A1
12882,17675,Chakrika Purohit,36,M,A1
12883,17675,Nachiket Saini,16,M,A2
12884,29092,Falan Tiwari,52,M,A1
12885,29092,Abhiram Sarin,58,F,A2
12886,28310,Upadhriti Wali,22,F,A1
12887,28310,Zaitra Raman,44,M,A2
12888,24903,Omya Raghavan,28,M,A1
12889,24903,Yashica Devi,37,M,A2
12890,18639,Zilmil Datta,48,F,A1
12891,30491,Pahal Sabharwal,34,M,A1
12892,30491,Charvi Rau,26,M,A2
12893,10556,Charan Lanka,56,F,A1
12894,15497,Tejas Banik,34,F,A1
12895,191,Chanakya Mitter,41,F,A1
12896,23276,Vasatika Tak,39,F,A1
12897,4270,Elijah Sagar,34,M,A1
12898,8155,Xalak Chahal,20,M,A1
12899,8155,Anusha Dani,39,F,A2
12900,35026,Joshua Balasubramanian,59,F,A1
12901,35026,Zaid Mannan,49,M,A2
12902,7207,Nilima Nagy,18,F,A1
12903,21270,Yash Johal,27,M,A1
12904,16737,Eiravati Sarin,20,F,A1
12905,16737,Advaith Prabhakar,45,M,A2
12906,268,Nachiket Dubey,41,F,A1
12907,166,Mason Ahuja,43,M,A1
12908,166,Mohammed Bains,25,F,A2
12909,656,Tejas Pillai,37,F,A1
12910,21838,Qushi Sibal,35,F,A1
12911,10477,Fariq Toor,53,F,A1
12912,23558,Sneha Barad,28,F,A1
12913,23558,Riya Amble,39,F,A2
12914,33049,Sanaya Nadkarni,34,M,A1
12915,19569,Balvan Dixit,22,M,A1
12916,19569,Shivansh Khosla,24,F,A2
12917,15212,Raghav Badami,51,F,A1
12918,3264,Aarush Sangha,39,M,A1
12919,27439,Christopher Talwar,21,F,A1
12920,27389,Praneel Hari,59,M,A1
12921,27389,Sarthak Karpe,60,F,A2
12922,33618,Falak Goda,27,M,A1
12923,33618,Pahal Goswami,18,M,A2
12924,28541,Warinder Rout,37,M,A1
12925,24006,Priya Sanghvi,28,F,A1
12926,7323,Alka Chadha,26,F,A1
12927,27424,Rishi Sastry,39,F,A1
12928,27424,Nitesh Sunder,21,F,A2
12929,30944,Gabriel Balay,51,F,A1
12930,30944,Ucchal Modi,29,M,A2
12931,39366,Victor Bala,24,M,A1
12932,39366,Eta Dara,38,M,A2
12933,26992,David Kamdar,31,F,A1
12934,26992,Zilmil Ramanathan,40,M,A2
12935,14374,Daniel Palla,26,M,A1
12936,5386,Xiti Sangha,36,M,A1
12937,22836,Saumya Naik,33,F,A1
12938,23343,Fitan Lanka,53,M,A1
12939,38759,Alka Bava,39,M,A1
12940,38759,Upasna Korpal,19,F,A2
12941,17871,Geetika Garg,41,M,A1
12942,3153,Utkarsh Gokhale,24,F,A1
12943,17341,Manan Chaudry,25,M,A1
12944,17341,Faraj Padmanabhan,51,F,A2
12945,28506,Brijesh Rana,20,M,A1
12946,21784,Pushti Merchant,41,M,A1
12947,21784,Jasmit Narayanan,45,M,A2
12948,31478,Yashica Yadav,53,M,A1
12949,31478,Sanya Narain,37,F,A2
12950,35959,Yashvi Sharaf,24,F,A1
12951,35959,Agastya Parmer,45,F,A2
12952,13448,Tripti Dalal,40,M,A1
12953,19175,Pranav Jhaveri,18,M,A1
12954,19175,Naveen Bassi,52,F,A2
12955,2705,Jason Ratta,39,M,A1
12956,22644,Yashoda Guha,58,M,A1
12957,1517,Om Narang,46,F,A1
12958,22556,Qabil Som,44,F,A1
12959,12694,Elijah Zacharia,48,M,A1
12960,12694,Mekhala Ahluwalia,25,F,A2
12961,32705,Jeevika Dasgupta,47,F,A1
12962,12111,Yatin Sankaran,60,M,A1
12963,12111,Azad Gulati,18,F,A2
12964,19295,Anirudh Dara,45,M,A1
12965,28041,Yochana Kalita,54,M,A1
12966,28041,Zaitra Mangal,48,F,A2
12967,30024,Omaja Bhalla,43,F,A1
12968,14024,Zehaan Mital,38,M,A1
12969,14024,Pahal Bajaj,46,F,A2
12970,8425,Chandani Sagar,18,M,A1
12971,35557,Tanvi Master,31,M,A1
12972,35557,Riya Borah,46,M,A2
12973,12678,Nisha Sengupta,47,F,A1
12974,9881,Nathan Chawla,54,F,A1
12975,9881,Kamala Prasad,45,M,A2
12976,34419,Alexander Badal,19,F,A1
12977,34419,Sara Sengupta,50,F,A2
12978,7881,Rajeshri Parikh,32,M,A1
12979,32133,Kabir Ray,49,F,A1
12980,21468,Arin Seth,29,F,A1
12981,21468,Theodore Bandi,29,F,A2
12982,16199,Bhavini Rama,45,M,A1
12983,16096,Jeevika Subramanian,32,F,A1
12984,16096,Owen Sura,32,M,A2
12985,409,Frederick Taneja,24,M,A1
12986,10754,Riya Behl,58,M,A1
12987,410,Frederick Taneja,24,M,A1
12988,20156,Jeet Halder,46,M,A1
12989,20156,Falguni Comar,34,F,A2
12990,8704,Chaman Batra,33,F,A1
12991,34492,Faris Thakkar,53,M,A1
12992,15128,Omkaar Dugar,36,F,A1
12993,15128,Lajita Chaudhary,21,F,A2
12994,32636,Faqid Badal,18,F,A1
12995,32636,Rushil Nadig,33,M,A2
12996,8352,Wridesh Devi,47,F,A1
12997,8352,Tanvi Dyal,43,F,A2
12998,32085,Chandran Sha,59,M,A1
12999,32085,Chanakya Mutti,17,F,A2
13000,30141,Qasim Mittal,59,F,A1
13001,30141,Gaurika Nath,32,F,A2
13002,37613,Vedika Ghose,38,F,A1
13003,37170,Ayush Edwin,60,M,A1
13004,3841,Yoshita Sachar,42,F,A1
13005,28164,Joshua Arora,36,M,A1
13006,28164,Sanya Ramakrishnan,19,F,A2
13007,17511,Yashica Chand,48,F,A1
13008,17511,Saumya Chadha,23,F,A2
13009,8029,Urishilla Jaggi,56,F,A1
13010,22112,Utkarsh Soni,52,F,A1
13011,34919,Zinal Gola,60,F,A1
13012,15239,Patrick Borde,60,F,A1
13013,15239,Lajita Swaminathan,36,M,A2
13014,16732,Ekaraj Sawhney,22,F,A1
13015,38577,Aadhya Behl,37,F,A1
13016,18827,Ojasvi Sodhi,51,F,A1
13017,18827,Finn Varma,33,M,A2
13018,30801,Aahana Kadakia,34,M,A1
13019,28461,Vanya Kaur,30,F,A1
13020,32516,Netra Kohli,26,M,A1
13021,408,Frederick Taneja,24,M,A1
13022,37701,Nirja Date,17,M,A1
13023,17554,Jeet Hans,51,F,A1
13024,14395,Gaurang Ghose,16,F,A1
13025,11028,Rayaan Gala,31,M,A1
13026,11028,Nihal Jha,31,F,A2
13027,30205,Geetika Naik,54,F,A1
13028,30205,Manthan Dey,17,F,A2
13029,31458,Zayyan Acharya,35,F,A1
13030,5942,Agastya Parmar,29,M,A1
13031,38270,Chanakya Varughese,37,F,A1
13032,6595,Upasna Pal,37,M,A1
13033,6595,Agastya Rana,32,M,A2
13034,10456,Tanvi Narain,34,F,A1
13035,32929,Ekanta Basak,19,M,A1
13036,2764,Vasatika Ratta,45,F,A1
13037,26191,Hamsini Sastry,25,F,A1
13038,26191,Zaitra Mander,59,F,A2
13039,2706,Jason Ratta,39,M,A1
13040,848,Charvi Gaba,36,F,A1
13041,33463,Chandani Dhillon,36,M,A1
13042,33463,Ishani Arya,24,M,A2
13043,34271,Daksha Barman,42,M,A1
13044,27700,Joshua Kale,58,M,A1
13045,20807,Akshay Rao,18,F,A1
13046,3372,Amaira Palan,50,M,A1
13047,2763,Vasatika Ratta,45,F,A1
13048,11427,Samuel Bakshi,36,M,A1
13049,22806,Charvi Padmanabhan,51,M,A1
13050,22806,Vivaan Mannan,29,M,A2
13051,29546,Gayathri Nanda,48,M,A1
13052,39988,Oni Goel,60,F,A1
13053,39988,Luke Ranganathan,19,F,A2
13054,22043,Ganga Kumar,30,M,A1
13055,22043,Faris Mahajan,16,M,A2
13056,18307,Shivani Swaminathan,44,F,A1
13057,4099,Ishita Pillai,47,F,A1
13058,37485,Girindra Kari,23,M,A1
13059,37485,Ekanta Mitra,34,F,A2
13060,39444,Ucchal Doshi,35,F,A1
13061,39444,Januja Pandya,47,M,A2
13062,13795,Devansh Ramakrishnan,34,M,A1
13063,3068,Veer Bhatti,20,M,A1
13064,33023,Liam Sur,51,F,A1
13065,2951,Chaitanya Chadha,30,M,A1
13066,3994,Ranveer Walia,18,F,A1
13067,33723,Ranbir Mander,26,F,A1
13068,33773,Urvi Manda,47,F,A1
