ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
844,844,Nandini Hora,62,6,2,4,M
26787,26787,Reva Bala,46,6,1,5,F
26128,26128,Rayaan Sathe,55,6,3,6,F
17899,17899,Vidhi Prashad,50,6,2,2,F
26169,26169,Praneel Naidu,25,7,1,6,F
23525,23525,Mitesh Bahri,55,5,2,3,F
5277,5277,William Sibal,45,4,1,2,F
11614,11614,Utkarsh Chaudhary,73,6,3,5,F
32819,32819,David Issac,59,8,3,3,F
33324,33324,Amruta Oak,22,7,1,3,M
28586,28586,Gopal Rajagopalan,41,1,2,6,M
4332,4332,Ekaja Issac,24,7,3,3,F
14026,14026,Radha Master,25,5,1,5,F
7133,7133,Anita Patil,66,2,3,4,M
2957,2957,Panini Subramaniam,39,2,1,3,M
567,567,Harinakshi Varghese,48,4,3,6,F
3590,3590,Warhi Tripathi,66,3,3,1,M
21570,21570,Ryan Raval,55,4,3,2,M
2248,2248,Ubika Trivedi,20,7,1,3,F
839,839,Baljiwan Jhaveri,52,3,2,2,M
38806,38806,Samaksh Golla,75,1,2,4,M
9257,9257,Chakradhar Shenoy,64,5,4,4,M
32868,32868,Hredhaan Sandhu,23,1,3,3,M
18371,18371,Owen Andra,67,5,3,2,M
33438,33438,Neelima Gokhale,45,5,2,4,M
5396,5396,Lakshit Sahota,39,4,2,3,F
14356,14356,Devansh Anne,34,3,2,5,F
437,437,Onkar Wason,49,3,1,5,F
11492,11492,Anika Narain,66,7,2,2,M
17321,17321,Faris Barman,62,5,3,5,F
38038,38038,Nitara Keer,29,6,1,4,F
10877,10877,Ranveer Tank,29,5,2,5,M
4967,4967,Chakrika Bhavsar,28,2,1,4,F
16616,16616,Libni Gole,23,7,2,1,M
1735,1735,Bakhshi Bhandari,19,2,4,3,F
2562,2562,Abhiram Chad,53,1,4,6,M
23454,23454,Sanaya Sodhi,56,5,1,5,M
23980,23980,Vidhi Minhas,35,3,1,5,M
3138,3138,Quincy Garde,74,7,4,6,F
20537,20537,Manya Ganguly,55,8,2,4,F
11184,11184,Ishita Sankar,70,7,1,6,M
3448,3448,Warinder Nazareth,32,8,3,4,F
10573,10573,Kritika Ray,57,7,2,4,F
11316,11316,Yahvi Nori,69,1,3,2,F
34777,34777,Farhan Memon,41,6,2,3,F
436,436,Isaiah Khalsa,37,6,3,3,F
15404,15404,Nicholas Kuruvilla,54,8,4,3,F
8168,8168,Widisha Sawhney,37,5,2,3,F
6242,6242,Vihaan Magar,66,6,1,1,F
9307,9307,Jagrati Saxena,20,4,3,1,F
17654,17654,Azad Ghosh,74,4,1,6,F
38014,38014,Falan Ahuja,72,8,1,6,F
35773,35773,Nihal Chawla,47,2,2,4,M
1736,1736,Timothy Salvi,68,4,3,3,M
29313,29313,Chakradhar D’Alia,60,2,2,6,M
30055,30055,Chaman De,53,2,4,1,F
566,566,Nandini Bhalla,65,6,3,2,M
34067,34067,Omkaar Kari,61,8,4,3,F
1579,1579,Wridesh Sangha,36,3,2,1,M
32220,32220,Wazir Halder,25,5,2,1,M
5793,5793,Lopa Kala,58,8,2,2,M
34819,34819,Kalpit Narang,37,3,3,4,F
5841,5841,Yadavi Vig,30,1,4,1,M
17753,17753,Ojas Sandhu,27,6,1,3,F
5275,5275,Jagat Murty,43,5,2,5,F
19761,19761,Xavier Gade,33,3,3,2,M
6129,6129,Varsha Boase,37,5,3,5,M
35069,35069,Omisha Tiwari,57,3,4,2,M
14636,14636,Vedhika Buch,37,8,3,2,M
15797,15797,Lajita Din,73,4,2,5,F
21005,21005,Kiaan Deol,75,5,4,5,M
7265,7265,Panini Chauhan,29,6,1,3,M
27652,27652,Geetika Babu,32,1,4,5,M
5838,5838,Advay Agate,31,4,1,2,F
2246,2246,Vedika Pandya,59,2,3,2,F
29243,29243,Chaitanya Bhatti,32,7,1,1,M
1457,1457,Bhavna Sahota,32,5,3,4,F
5346,5346,Girish Dyal,37,2,1,1,M
14092,14092,Siya Sanghvi,38,3,2,1,F
16562,16562,Owen Kashyap,57,6,4,1,F
37571,37571,Diya Rai,54,2,4,3,F
31856,31856,Yashodhara Din,59,3,1,1,M
13900,13900,Maanas Balan,44,4,3,6,M
1062,1062,Advika Chatterjee,42,6,2,6,M
26190,26190,Sara Gaba,61,6,4,1,M
26002,26002,Samarth Kapadia,56,3,2,5,F
7253,7253,Frado Sen,61,2,4,3,F
5840,5840,Keya Barad,51,5,4,5,M
4330,4330,Edhitha Som,48,3,3,3,M
36695,36695,Vrishti Swamy,23,7,1,3,M
33548,33548,Udarsh Vyas,44,5,2,2,M
10966,10966,Brijesh Bajaj,49,1,1,6,F
11819,11819,Warjas Shukla,49,6,4,3,F
665,665,Jacob Dube,66,8,2,6,F
14542,14542,Xavier Garde,62,7,1,1,F
8330,8330,Ucchal Tripathi,44,8,2,6,M
29481,29481,Wriddhish Gole,40,6,2,2,M
34232,34232,Kai Menon,51,8,1,3,M
6685,6685,Zayan Varughese,25,5,3,4,F
30865,30865,Lakshmi Grewal,35,2,1,6,F
15333,15333,Bishakha Dhingra,18,5,2,4,M
31562,31562,Umang Borah,61,2,3,6,F
16600,16600,Tanmayi Dara,32,1,4,6,M
243,243,Agastya Banik,52,7,3,4,M
10762,10762,Yahvi Guha,50,5,2,3,M
20477,20477,Januja Nair,25,7,2,2,F
19381,19381,Chaman Sridhar,39,8,4,5,F
24088,24088,Nandini Seth,36,2,3,5,F
18688,18688,Rohan Lad,48,7,3,2,M
5724,5724,Divya Chada,20,3,4,5,M
25617,25617,Owen Tak,69,3,1,4,F
31941,31941,Arunima Joshi,50,1,4,1,M
8632,8632,Triya Viswanathan,42,1,4,2,F
11898,11898,Ikshita Savant,36,8,1,6,M
32513,32513,Rehaan Chand,38,2,1,6,F
32073,32073,Raagini Nayak,73,6,4,6,M
17140,17140,Diya Varty,33,2,2,2,F
6127,6127,Vedant Kaur,72,6,1,1,F
5394,5394,Falguni Raju,27,7,1,2,F
4714,4714,Azad Mody,60,5,2,3,M
4899,4899,Mekhala Padmanabhan,67,4,2,1,M
33948,33948,Bahadurjit Gara,65,8,4,5,F
34995,34995,Fitan Sarna,69,4,4,5,M
24067,24067,Jairaj Nair,67,3,4,4,M
1061,1061,Yashvi Chandran,51,1,3,5,M
24012,24012,Jasmit Sidhu,29,1,1,2,M
245,245,Warhi Solanki,64,4,4,3,F
4007,4007,Frederick Barad,68,5,3,2,M
5278,5278,Niharika Sandal,40,6,3,3,M
5797,5797,Tripti Dixit,23,4,1,4,M
5274,5274,Triveni Oak,23,6,1,3,M
25974,25974,Vansha Hora,41,1,1,3,F
38971,38971,Patrick Mann,31,5,3,3,M
2024,2024,Chaman Narasimhan,53,2,3,4,F
12882,12882,Mason Goel,38,7,3,5,M
29080,29080,Falan Goswami,36,5,1,4,F
9427,9427,Gunbir Nazareth,67,6,3,1,F
6128,6128,Kashvi Ramesh,37,1,1,4,M
32105,32105,Rayaan Din,26,4,3,2,F
6372,6372,Megha Srivastava,70,5,1,2,M
12314,12314,Yutika Ganguly,50,1,2,4,M
1063,1063,Ayushman Sethi,62,4,1,1,M
33478,33478,Pranav Bedi,44,2,3,1,F
13541,13541,Upkaar Rajan,68,4,1,3,M
15507,15507,Janaki Kant,25,7,1,2,F
3306,3306,Advay Zachariah,23,4,2,4,F
2249,2249,Meera Misra,70,2,3,6,F
2370,2370,Chasmum Mangat,38,1,1,1,F
10110,10110,Harita Vaidya,28,3,4,4,M
9978,9978,Qadim Kothari,37,8,4,5,F
5725,5725,Yashodhara Oak,33,4,1,1,M
20258,20258,Madhavi Virk,65,7,2,1,F
14528,14528,Pushti Hari,19,3,2,5,F
28956,28956,Utkarsh Chatterjee,65,8,3,5,M
26877,26877,Meghana Mannan,54,6,3,5,M
5347,5347,Bhavya Vyas,58,1,4,1,F
564,564,Ekanta Kala,50,5,1,2,M
27860,27860,Isha Nazareth,24,2,3,3,F
5343,5343,Kavya Acharya,31,8,3,3,M
1299,1299,Aryan Jhaveri,57,6,4,2,M
1302,1302,Vihaan Krishna,65,3,2,2,F
9371,9371,Samaksh Malhotra,30,4,3,2,F
9964,9964,Brijesh Mane,57,1,3,1,M
31901,31901,Manthan Mane,43,2,4,5,F
1300,1300,Upma Iyer,63,3,4,5,F
17435,17435,Lila Morar,43,7,4,4,M
28183,28183,Eshana Gour,65,8,2,2,M
29869,29869,Wyatt Shankar,59,1,2,6,M
34875,34875,Dayamai Zachariah,29,7,4,4,M
33558,33558,Aarav Khanna,59,2,3,1,F
3308,3308,Widisha Parmer,54,7,1,1,M
19509,19509,Dayamai Konda,56,5,2,2,M
1554,1554,Netra Kohli,59,6,3,2,F
553,553,Charita Ramachandran,24,5,1,1,M
2509,2509,Ansh Varghese,27,1,3,4,F
17378,17378,Panini Tank,52,6,4,4,M
5726,5726,Falak Kadakia,54,1,4,6,M
5486,5486,Christopher Choudhary,32,3,3,2,M
35670,35670,Balveer Bora,24,6,2,5,M
33606,33606,Anjali Vora,67,2,4,6,M
3768,3768,Ekaja Andra,75,8,2,2,M
10945,10945,Jagvi Batta,64,5,4,4,F
31791,31791,Tanay Venkatesh,61,8,4,1,F
24909,24909,Vansha Mand,30,7,3,3,M
24768,24768,Chakradev Sami,55,3,3,1,M
29769,29769,Shivansh Sarkar,45,7,1,2,M
12946,12946,Parth Rama,57,5,2,1,M
14703,14703,Oscar Mohanty,44,6,4,2,F
29542,29542,Orinder Nair,72,2,1,4,M
17034,17034,Guneet Dutta,47,8,3,2,F
25530,25530,Mahika Hora,70,5,2,6,F
33145,33145,Mitali Basak,46,5,4,5,F
8150,8150,Ekalinga Loyal,57,2,3,6,F
2118,2118,Zarna Randhawa,72,2,2,2,M
7979,7979,Rachita Singh,44,1,4,2,M
27632,27632,Ridhi Kohli,65,4,2,2,M
28872,28872,Akshay Ramesh,62,5,1,3,F
15589,15589,Saumya Deshmukh,73,6,3,2,M
26134,26134,Manthan Chowdhury,19,3,1,5,F
37298,37298,Upkaar Dave,19,3,4,2,F
19849,19849,Saksham Ram,47,7,3,4,M
27142,27142,Dhriti Palla,47,6,1,2,M
30137,30137,Tristan Narayanan,33,2,2,3,F
7578,7578,Tarak Pathak,54,2,1,3,F
2565,2565,Veer Dhillon,32,8,2,5,F
28641,28641,Vamakshi Ranganathan,40,5,2,5,M
4716,4716,Adya Jani,41,5,2,6,F
20560,20560,Lipika Batta,74,1,3,5,F
35675,35675,Ansh Dey,18,2,2,4,F
35081,35081,Raksha Shukla,39,3,2,2,M
4331,4331,Jai Kumar,37,3,1,6,M
29102,29102,Vrinda Wali,32,4,2,2,M
21312,21312,Daniel Bandi,51,4,3,2,F
18181,18181,Mohammed Murty,56,6,1,1,F
6333,6333,Divya Kala,21,2,3,2,F
33448,33448,Nimrat Kothari,31,1,2,6,M
2247,2247,Yachana Chandran,49,5,3,4,M
30160,30160,Adweta Mital,71,6,2,6,F
11481,11481,Chatura Dewan,72,6,3,1,M
29823,29823,Arin Mall,18,6,1,3,M
35328,35328,Ira Varughese,71,1,4,4,F
39210,39210,Hardik Hans,69,1,1,5,M
17125,17125,Nikita Bhatt,50,4,3,1,M
25013,25013,Yachana Mangal,26,2,1,2,M
19002,19002,Chandran Yadav,73,7,4,6,F
1576,1576,Yuvraj Karpe,19,2,2,1,M
4970,4970,Gabriel Vala,43,3,3,5,F
2572,2572,Darsh Guha,59,1,1,4,F
28064,28064,Ishani Ravel,42,7,4,3,M
1304,1304,Advik Johal,67,6,4,2,M
2236,2236,Oscar Dhar,43,2,4,1,M
3592,3592,Gunbir Badami,62,5,1,3,F
7810,7810,Yoshita Saxena,19,1,2,2,M
2563,2563,Ayaan Kumer,61,7,3,3,F
4965,4965,Ikshita Narayanan,36,1,3,4,F
28062,28062,Ucchal Bobal,33,5,3,5,M
37692,37692,Tanveer Buch,36,5,4,2,F
31027,31027,Tarak Arya,28,3,4,6,F
2560,2560,Brijesh Sha,74,8,1,6,F
11237,11237,Abha Mander,64,7,3,1,M
35227,35227,Maanas Ganesan,67,6,1,4,M
33643,33643,Wishi Chaudhuri,41,7,2,1,M
32519,32519,George Bhat,21,6,3,2,F
9934,9934,Dhriti Sheth,60,4,2,5,F
10099,10099,Lakshmi Sant,66,6,4,2,M
32639,32639,Varsha Koshy,29,4,4,1,M
21938,21938,Bimala Bava,52,1,4,5,F
1742,1742,Vinaya Bala,70,6,1,4,M
25767,25767,Vanya Kulkarni,43,4,1,6,M
29199,29199,Wahab Gopal,26,6,1,1,M
9118,9118,Vihaan Sur,29,8,4,2,F
27031,27031,Lohit Oak,34,8,4,3,M
2240,2240,Maanas Raj,44,5,4,3,F
21086,21086,Aayush Thakkar,38,6,3,3,M
1059,1059,Aishani Venkatesh,31,3,4,1,F
5587,5587,Logan Dey,25,5,2,4,F
20401,20401,Omisha Subramanian,46,2,1,1,M
4971,4971,Nimrat Shere,50,2,1,1,M
34924,34924,Ranveer Dey,26,4,4,5,M
34466,34466,Ayaan Varty,53,5,1,2,F
9145,9145,Qadim Karan,33,8,1,3,F
5279,5279,Vedhika Sharaf,47,8,4,3,M
5805,5805,Lucky Ramakrishnan,36,6,4,5,F
2231,2231,Sachi Vala,45,8,2,4,M
20216,20216,Sara Varkey,41,7,1,6,M
27894,27894,Anya Cherian,45,6,3,5,M
9362,9362,Ikbal Kota,34,6,4,2,F
18905,18905,Aashi Baral,36,1,4,1,F
1553,1553,Victor Gaba,71,1,4,6,M
2119,2119,Nathaniel Ganesh,30,5,3,4,M
11955,11955,Logan Dalal,33,2,1,2,F
25902,25902,Isha Dhaliwal,44,6,1,1,F
20457,20457,Chameli Toor,68,1,2,1,F
5344,5344,Vanya Cheema,35,1,4,2,F
667,667,Ishanvi Sarna,56,1,4,2,M
57,57,Naveen Tata,41,7,1,3,M
13301,13301,Chandran Sampath,24,1,1,1,M
12215,12215,Advika Mane,46,5,2,4,M
17507,17507,Varenya Sachdev,69,6,2,3,M
3310,3310,Nidra Wable,29,3,1,5,M
20191,20191,Karan Chada,55,4,3,5,F
20760,20760,Darika Uppal,61,2,2,3,F
840,840,William Tella,64,8,1,2,F
4181,4181,Siddharth Raja,34,7,2,6,F
31021,31021,Chaitaly Walla,23,5,3,3,M
590,590,Quincy Seth,44,1,2,3,F
5807,5807,Sai Deep,43,7,4,1,M
3293,3293,Jhalak Morar,64,5,4,3,F
4976,4976,Saanvi Acharya,39,7,1,5,M
5345,5345,Ayush Lata,35,4,4,6,M
4368,4368,Rajata Chakrabarti,61,8,3,6,F
4119,4119,Manan Varma,42,8,1,4,M
2512,2512,Christopher Chakraborty,61,6,1,5,F
24467,24467,Agastya Mohan,46,1,3,4,F
5799,5799,Vihaan Minhas,53,4,4,6,M
1454,1454,Ladli Sekhon,26,8,3,3,M
8508,8508,Chameli Chawla,43,3,2,4,F
39436,39436,Yutika Dalal,62,7,4,2,F
1305,1305,Chanakya Gupta,42,8,1,3,M
34847,34847,Aayush Madan,20,2,1,2,F
30712,30712,Aayush Mutti,50,7,1,5,M
10215,10215,Ishani Buch,46,4,1,6,F
36788,36788,Pallavi Tank,24,3,1,3,M
1455,1455,Onkar Kale,54,6,3,1,F
31981,31981,Oeshi Tank,36,8,1,2,F
22533,22533,Yatan Sangha,27,8,3,1,F
12069,12069,Ikshita Sehgal,38,2,4,3,M
24948,24948,Oscar Nanda,39,3,2,5,M
20525,20525,Vyanjana Bhatia,59,4,3,3,M
2508,2508,Darika Sule,43,5,2,2,F
17450,17450,Zarna Dugar,50,5,4,6,F
6751,6751,Chatura Sehgal,32,4,1,6,M
26618,26618,Warhi Shan,57,2,3,5,M
35319,35319,Fiyaz Naik,26,4,3,6,M
3309,3309,Charan Sandhu,46,5,3,5,F
38642,38642,Ekavir Luthra,46,1,3,6,F
2566,2566,Orinder Borra,27,6,3,6,F
22078,22078,Tanish Mistry,55,4,3,1,F
11523,11523,Oscar Ratta,69,6,1,6,M
14729,14729,Jagdish Hari,64,5,2,1,F
1734,1734,Frado Kulkarni,47,6,3,1,F
36625,36625,Eshana Mishra,23,4,3,1,F
55,55,Jeevika Lala,25,3,4,3,M
1874,1874,Dhriti Misra,39,7,3,4,F
16531,16531,Charvi Dani,35,6,4,2,F
14495,14495,Dakshesh Oak,28,5,3,3,F
16593,16593,Vasatika Karan,20,3,1,5,F
36618,36618,Aarnav Merchant,38,7,2,1,F
31772,31772,Parth Natarajan,32,8,3,2,M
29934,29934,Zaitra Taneja,42,5,4,5,F
2568,2568,Rehaan Prashad,58,5,1,4,M
22094,22094,Inaya Goda,37,6,1,6,M
845,845,Mitesh Deshpande,62,4,1,1,F
38246,38246,Bishakha Balakrishnan,27,3,3,5,M
9129,9129,Priya More,52,3,3,3,F
4132,4132,Jagat Sathe,56,4,4,3,F
33230,33230,Veer Singhal,43,1,3,3,M
8943,8943,Riya Bedi,18,1,2,6,M
31073,31073,Saanvi Rajagopal,37,7,3,5,F
5800,5800,Xiti Issac,30,4,4,1,M
23073,23073,Osha Purohit,46,5,3,4,M
33187,33187,Bachittar Khatri,23,3,4,2,M
2561,2561,Udant Manda,32,1,1,4,F
18259,18259,Arya Bhardwaj,52,4,4,4,F
10759,10759,Yashasvi Arora,41,1,2,3,M
38533,38533,Tara Sehgal,57,7,4,4,M
35667,35667,Vansha Choudhry,18,4,1,4,M
35602,35602,Sara Natarajan,71,6,2,5,F
36050,36050,Utkarsh Pingle,18,1,4,6,M
12864,12864,Chanchal Sood,69,5,4,1,M
23311,23311,Henry Chada,70,3,4,1,M
3140,3140,Faris Varkey,20,8,1,3,M
1537,1537,Faris Kaur,35,6,2,6,F
34957,34957,Gabriel Grover,22,1,3,1,F
1212,1212,Benjamin Kant,57,8,2,1,M
842,842,Mugdha Bains,38,1,3,6,M
550,550,Ojas Karan,64,6,4,4,F
19840,19840,Faqid Bassi,70,5,1,2,F
9712,9712,Faraj Bassi,60,2,1,1,F
4968,4968,Chandran Sane,31,1,1,1,M
10611,10611,Chandresh Savant,75,7,1,5,F
4966,4966,Aashi Grover,46,2,4,6,M
10809,10809,Arin Mannan,67,4,4,3,F
7114,7114,Vidhi Loke,40,4,4,5,F
39282,39282,Faqid Memon,20,8,2,1,F
5017,5017,Devika Sathe,42,8,1,4,F
10890,10890,Garima Bassi,51,8,2,4,F
9779,9779,Gaurangi Chada,53,2,3,3,F
11870,11870,Saksham Gill,48,7,3,4,F
2574,2574,Rachana Agate,32,3,1,2,M
2232,2232,Hitesh Kumer,64,7,1,2,F
15673,15673,Falguni Chaudhari,66,3,1,6,F
35404,35404,Yashodhara Ravi,18,3,4,5,M
6575,6575,Ira Datta,29,2,1,6,M
22049,22049,Bakhshi Dube,53,8,2,5,F
222,222,Yashoda Balasubramanian,29,8,2,1,M
15602,15602,Chakradev Chandra,55,1,3,2,F
36085,36085,Jatin Deshmukh,45,5,3,3,F
30916,30916,Maya Shankar,67,7,4,5,F
33201,33201,Aayush Saha,30,6,2,6,F
25442,25442,Logan Mohan,45,6,2,6,F
1555,1555,Omaja Batra,34,5,4,5,F
26904,26904,Riya Iyengar,30,1,2,1,M
23429,23429,Waida Nanda,33,7,3,3,F
16880,16880,Indrajit Devi,47,3,1,5,M
3136,3136,Abhiram Madan,31,4,4,2,M
10608,10608,Dalbir Das,31,8,3,4,F
18529,18529,Aarav Sidhu,72,6,2,6,M
3213,3213,Elijah Shanker,73,8,3,5,F
246,246,Upkaar Sridhar,58,2,1,1,M
22967,22967,Yochana Bose,52,4,4,6,F
25979,25979,Devansh Dewan,41,8,3,3,M
1297,1297,Warjas Bera,38,3,3,6,F
722,722,Amruta Mohanty,70,2,4,2,M
38846,38846,Chanakya Kota,70,1,3,1,M
5723,5723,Dayamai Doshi,26,4,3,4,F
2798,2798,Charvi Mukherjee,27,1,3,2,M
33428,33428,Devansh Som,48,7,1,5,F
23576,23576,Eta Sawhney,67,3,4,5,M
4713,4713,Mugdha De,75,6,1,2,F
23799,23799,Yutika Sachdeva,71,2,4,4,M
2023,2023,Advay Dasgupta,46,1,1,6,M
6147,6147,Nitara Vyas,61,7,4,5,M
5397,5397,Gopal Saha,42,5,2,5,F
29406,29406,Sathvik Din,25,5,4,1,F
26774,26774,Atharv Sundaram,19,6,2,2,M
10603,10603,Maya Mukhopadhyay,74,5,2,5,F
14835,14835,Eta Ramesh,37,5,3,4,F
14384,14384,Pavani Naik,45,5,4,4,F
14733,14733,Abhiram Balay,52,6,2,1,M
31083,31083,Bhavini Dhingra,63,3,3,3,M
31466,31466,Fariq Chadha,53,8,3,4,M
23295,23295,Abha More,38,1,2,1,M
5312,5312,Christopher Hari,43,3,2,2,F
33446,33446,Hiral Subramaniam,49,2,1,6,M
34666,34666,Ikbal Patla,28,5,1,4,M
31103,31103,Tanmayi Naidu,40,8,2,2,F
9651,9651,Keya Sarraf,75,5,4,3,M
21035,21035,Rajata Shere,55,2,1,2,M
27972,27972,Wyatt Bath,64,2,1,6,M
1333,1333,Anamika Prashad,47,8,4,1,M
33631,33631,Yadavi Raghavan,39,6,4,4,F
18571,18571,Vanya Rai,51,2,2,5,F
1318,1318,Ria Magar,24,4,1,1,M
37227,37227,Girish Pillai,74,2,2,2,F
23184,23184,Mohini Chaudhry,71,7,3,4,M
38840,38840,Abeer Kunda,73,8,4,4,F
30870,30870,Darika Madan,70,8,2,4,F
39209,39209,Yasti Kara,31,4,4,3,F
24850,24850,Charita Grewal,71,8,2,3,F
18366,18366,Madhav Nadkarni,73,1,3,3,F
36167,36167,Mohini Sachar,67,4,2,4,F
16094,16094,Ikshita Nigam,34,6,3,1,F
24999,24999,Gautam Gola,49,5,4,2,F
1675,1675,Dalaja Sami,59,4,1,6,M
35832,35832,Atharv Dugar,35,6,4,4,M
14107,14107,Anay Rege,73,5,1,4,F
12908,12908,Jackson Misra,22,8,2,2,F
1594,1594,Tejas Mann,31,2,3,3,M
18937,18937,Janya Parsa,36,7,4,2,M
7333,7333,Yashawini Bahl,71,2,3,3,F
30291,30291,Maya Kant,24,7,3,5,M
24083,24083,Vaishnavi Pandya,65,1,2,4,M
30521,30521,Bachittar Manda,46,6,1,3,M
1313,1313,Gabriel Vasa,32,5,4,2,M
15722,15722,Yug Rout,70,2,1,1,F
1604,1604,Urishilla Kala,31,2,2,4,F
15199,15199,Panini Gill,46,6,2,3,M
4944,4944,Omaja Nadig,24,5,3,3,F
9703,9703,Caleb Sachdeva,30,3,1,2,M
34597,34597,Upasna Setty,68,6,1,6,M
29881,29881,Dalaja Pall,22,3,1,6,M
19169,19169,Wridesh Merchant,28,2,1,5,F
2272,2272,Robert Sundaram,21,7,1,4,F
612,612,Niharika Solanki,50,1,4,5,M
24216,24216,Amara Prashad,73,7,4,3,F
36409,36409,Leena Dugar,67,6,4,4,M
25196,25196,Krishna Edwin,70,7,1,3,F
1601,1601,Kavya Ramaswamy,29,3,4,6,F
438,438,Amruta Sura,74,1,4,1,F
12555,12555,Ranveer Chaudhari,75,6,1,2,M
35422,35422,Lakshit Naidu,32,8,2,1,F
19651,19651,Aayush Uppal,22,3,2,6,F
17379,17379,Manan Bava,71,5,1,2,F
28756,28756,Utkarsh Barman,57,7,4,4,F
35455,35455,Krishna Patil,26,3,2,3,M
6522,6522,Hema Dey,35,1,1,2,M
28852,28852,Ranveer Sura,29,4,4,1,F
28726,28726,Turvi Varkey,74,7,2,3,F
36467,36467,Unnati Gara,26,7,1,5,M
10583,10583,Anay Srinivasan,46,7,3,4,M
4209,4209,Xiti Jani,57,7,1,3,F
3484,3484,Joshua Halder,35,8,2,4,F
6660,6660,Yagnesh Nair,70,5,3,3,M
25497,25497,Quincy Mohanty,75,8,2,2,F
25338,25338,Pooja Patil,54,1,4,1,M
3134,3134,Vanya Bhalla,21,6,1,2,F
2701,2701,Azad Murthy,54,4,4,3,M
9967,9967,Jeevika Amble,45,6,1,1,M
21599,21599,Agastya Gulati,57,1,3,1,F
29127,29127,Ayush Chokshi,50,1,2,6,M
10054,10054,Guneet Manne,37,7,3,1,F
18243,18243,Urishilla Nadig,37,1,2,5,F
25182,25182,Ekalinga Arora,19,2,1,1,M
10011,10011,Wishi Prashad,65,8,2,1,M
12439,12439,Gagan Oza,66,1,1,1,F
29624,29624,Triveni Shroff,58,5,3,6,M
21624,21624,Theodore Varkey,47,5,1,4,F
36382,36382,Krish Buch,49,4,3,4,M
10187,10187,Rehaan Shroff,71,6,2,3,F
30410,30410,Patrick Halder,64,3,2,3,F
19048,19048,Urvashi Chaudry,20,3,2,3,F
1317,1317,Darpan Jha,50,6,2,4,F
1312,1312,Benjamin Issac,72,7,3,6,F
11349,11349,Chaitanya Garg,71,4,2,5,F
11715,11715,Rajeshri Chand,30,7,1,4,M
19462,19462,Nachiket D’Alia,41,7,2,3,F
20225,20225,Abdul Chawla,20,3,3,3,F
25793,25793,Ishani Ramachandran,50,8,1,5,M
29568,29568,Isha Bobal,31,3,1,1,F
25887,25887,Vamakshi Sawhney,45,6,2,6,F
29338,29338,Jackson Shan,20,3,4,1,F
20727,20727,Rohan Prasad,64,6,4,5,M
8768,8768,Jasmit Bedi,59,4,1,1,F
27216,27216,Varsha Dhar,26,2,3,6,F
2968,2968,Maanav Sama,51,1,2,3,M
13640,13640,Sanya Bali,67,7,4,5,F
25614,25614,Ranbir Mane,52,6,4,4,M
9323,9323,Jagdish Majumdar,25,7,2,4,M
34936,34936,Yuvraj Samra,33,3,1,6,F
10627,10627,Anvi Gulati,18,3,4,4,M
34917,34917,Zaitra Chandran,64,6,2,6,M
19268,19268,Bhavna Yohannan,60,7,4,1,M
23863,23863,Chameli Oommen,71,3,1,6,M
37792,37792,Kashish Bandi,36,6,3,2,M
38785,38785,Warda Bhat,36,8,1,5,M
16109,16109,Yamini Srinivasan,60,1,3,2,F
27699,27699,Owen Mittal,37,2,3,1,M
27920,27920,Qushi Sura,54,1,4,3,M
29609,29609,Warjas Murty,34,7,1,6,F
24362,24362,Ekaraj Basu,39,2,1,4,M
24028,24028,Vincent Pingle,46,3,4,1,F
34228,34228,Ekta Om,38,5,2,3,F
14255,14255,Siddharth Thaker,19,6,3,1,F
17262,17262,Indali Randhawa,56,4,2,1,F
34952,34952,Praneel Krish,64,2,4,6,M
9242,9242,Yahvi Dara,28,3,1,5,M
22825,22825,Xalak Murty,24,7,3,1,M
31729,31729,Manya Sharma,38,4,2,2,M
7923,7923,Abha Badami,23,2,3,5,M
8465,8465,Sarthak Narain,55,2,2,3,F
34076,34076,Waida Tank,24,4,2,4,M
2702,2702,Nicholas Nigam,70,1,2,3,M
34786,34786,Alexander Pal,22,4,3,4,F
32226,32226,Vihaan Varghese,47,3,1,1,F
29714,29714,Lucky Sami,66,6,3,5,F
32942,32942,Dhruv Chowdhury,46,8,1,4,M
36011,36011,Vansha Dugal,65,2,2,6,F
33595,33595,Krisha Natt,68,7,3,3,F
20961,20961,Ekanta Keer,54,5,2,4,F
37471,37471,Om Kata,31,6,4,2,F
34682,34682,Yadavi Chand,20,1,2,5,M
34337,34337,Advika Karnik,75,7,1,4,F
12381,12381,Reyansh Swamy,41,7,2,5,F
20576,20576,Sara Hora,73,3,1,5,F
38234,38234,Pranav Batra,55,5,1,6,F
21519,21519,Janya Saran,25,2,1,1,M
10554,10554,Vinaya Dalal,18,4,2,1,M
34098,34098,Zaid Garde,43,3,4,3,M
12905,12905,Meera Khanna,44,6,1,5,F
7861,7861,Xavier Venkatesh,24,4,4,5,F
18940,18940,Qarin Sangha,40,1,1,4,F
12603,12603,Divya Kohli,30,4,2,4,M
39461,39461,Girish Sahota,38,7,1,2,F
23750,23750,Yutika Reddy,47,8,3,5,M
27597,27597,Sanaya Srinivasan,49,7,1,5,M
26711,26711,Jagdish Dugar,57,4,2,1,F
35540,35540,Ekantika Hayre,56,7,2,3,M
14861,14861,Dhriti Walla,18,6,4,5,F
