VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
11431,28756,Matthew Keer,53,M,0
11432,28756,Brinda Dada,59,M,0
11433,35455,Amaira Borde,50,T,0
11434,6522,Prisha Aurora,11,T,0
11435,6522,Mitali Gade,30,T,0
11436,28852,Yauvani Verma,23,F,0
11437,28726,Faris Nazareth,43,T,0
11438,36467,Sachi Dave,71,M,0
11439,10583,Kabir Rajagopalan,19,F,0
11440,10583,Lucky Ahluwalia,32,T,0
11441,4209,Avi Sethi,40,F,0
11442,3484,Rachana Mohanty,9,T,0
11443,6660,Yug Sethi,19,M,0
11444,6660,Isaac Bhakta,15,T,0
11445,25497,Ekaraj Boase,33,T,0
11446,25497,Varenya Saha,19,M,0
11447,25338,Anjali Nayak,69,F,0
11448,25338,Amol Nagi,62,F,0
11449,3134,Indrajit Gupta,10,F,0
11450,2701,Krishna Dash,66,F,0
11451,9967,Laksh Saxena,16,F,0
11452,21599,Zarna Lala,78,F,0
11453,29127,Agastya Sachdev,35,M,0
11454,10054,Naveen Naik,61,F,0
11455,18243,Vansha Mittal,44,T,0
11456,18243,Hemang Ahuja,75,M,0
11457,25182,Anamika Kanda,19,T,0
11458,25182,Krish Manne,30,M,0
11459,10011,Lila Chaudhuri,49,F,0
11460,10011,Suhani Sachdev,38,T,0
11461,12439,Avi Sem,60,T,0
11462,12439,Brinda Thaman,58,F,0
11463,29624,Yatin Dyal,73,M,0
11464,21624,Indira Apte,6,M,0
11465,36382,Bachittar Rana,73,M,0
11466,36382,Aarav Chawla,9,M,0
11467,10187,Chasmum Kota,48,F,0
11468,10187,Zehaan Prabhakar,59,F,0
11469,30410,Irya Choudhary,29,F,0
11470,19048,Gopal Kadakia,24,F,0
11471,19048,Nidra Kala,73,M,0
11472,1317,Gaurav Kumer,16,M,0
11473,1317,Ekta Varkey,52,M,0
11474,1312,Teerth Dubey,29,F,0
11475,11349,Yamini Hegde,6,M,0
11476,11349,Jonathan Rege,62,T,0
11477,11715,Tanmayi Sani,53,M,0
11478,11715,Indali Rattan,44,T,0
11479,19462,Bhavna Srivastava,67,M,0
11480,19462,Isaac Devi,46,M,0
11481,20225,Neelima Sankar,12,T,0
11482,20225,Urvashi Ganesan,22,M,0
11483,25793,Wazir Ratta,63,M,0
11484,25793,Edhitha Bal,60,M,0
11485,29568,Gavin Hayer,76,T,0
11486,25887,Falak Padmanabhan,40,T,0
11487,29338,Yuvraj Anne,28,T,0
11488,29338,Mekhala Borra,65,F,0
11489,20727,Fitan Hans,33,F,0
11490,8768,Upkaar Kuruvilla,75,T,0
11491,8768,Yuvraj Sant,55,T,0
11492,27216,Chandran Sengupta,66,M,0
11493,2968,Neelima Lall,61,T,0
11494,13640,Samaksh Das,31,M,0
11495,25614,Samaksh Chander,51,F,0
11496,9323,Ronith Tara,61,F,0
11497,9323,Warhi Rastogi,59,M,0
11498,34936,Laksh Naidu,73,T,0
11499,34936,Arin Shankar,77,F,0
11500,10627,Rehaan Mall,52,F,0
11501,34917,Charvi Parmar,25,M,0
11502,19268,Faris Sachdeva,20,M,0
11503,23863,Chakradev Vaidya,13,F,0
11504,37792,Benjamin Raju,38,M,0
11505,38785,Pranit Narang,10,F,0
11506,16109,Faris Bumb,55,F,0
11507,27699,Yashawini Parekh,24,T,0
11508,27699,Bishakha Jhaveri,9,F,0
11509,27920,Dhriti Kothari,50,F,0
11510,27920,Devansh Bandi,62,T,0
11511,29609,Mekhala Sridhar,75,F,0
11512,29609,Girindra Divan,41,T,0
11513,24362,Ucchal Nagy,70,F,0
11514,24028,Oni Agrawal,53,M,0
11515,34228,Nidhi Raval,9,F,0
11516,34228,Pahal Gill,60,F,0
11517,14255,Rajeshri Sunder,64,M,0
11518,14255,Hardik Mander,37,T,0
11519,17262,Isaac Shetty,20,T,0
11520,34952,Siya Dyal,30,M,0
11521,34952,Sanya Tak,8,M,0
11522,9242,Wakeeta Bajwa,44,M,0
11523,22825,Vanya Bhatti,65,M,0
11524,31729,Harinakshi Soman,48,T,0
11525,31729,Bhavya Sachdeva,10,F,0
11526,7923,Peter Tara,16,T,0
11527,7923,Girish Sachdev,77,F,0
11528,8465,Jagdish Agarwal,67,M,0
11529,8465,Abeer Ahuja,71,F,0
11530,34076,Kabir Edwin,75,F,0
11531,34076,Chaitaly Warrior,78,M,0
11532,2702,Naveen Dyal,26,M,0
11533,34786,Agastya Master,59,F,0
11534,34786,Advik Som,20,F,0
11535,32226,Edhitha Korpal,42,F,0
11536,32226,Omaja Dugar,70,M,0
11537,29714,Bimala Singhal,6,T,0
11538,32942,Dayita Rana,27,F,0
11539,32942,Raagini Tailor,60,F,0
11540,36011,Anjali Banik,67,M,0
11541,36011,Fariq Shukla,71,F,0
11542,33595,Ladli Lal,17,M,0
11543,20961,Geetika Bail,74,F,0
11544,20961,Prisha Sanghvi,7,F,0
11545,37471,Ganga Basu,5,M,0
11546,37471,Geetika Malhotra,35,M,0
11547,34682,Bina Narang,15,F,0
11548,34337,Lohit Raval,76,M,0
11549,34337,Ekaraj Sahota,52,M,0
11550,12381,Tristan Pillay,24,T,0
11551,12381,Raksha Pandya,9,F,0
11552,20576,Yug Jain,33,M,0
11553,38234,Omya Tara,53,T,0
11554,38234,Harinakshi Ramanathan,42,M,0
11555,21519,Damyanti Mandal,26,T,0
11556,21519,Garima Bumb,9,M,0
11557,10554,Pavani Modi,22,M,0
11558,34098,Warhi Dugar,10,M,0
11559,12905,Omya Garg,48,F,0
11560,12905,Chaitaly Chaudhari,50,M,0
11561,7861,Dhriti Randhawa,64,M,0
11562,18940,Nihal Gaba,66,F,0
11563,12603,Faqid Shan,57,F,0
11564,39461,Jhalak Nigam,53,F,0
11565,23750,Vanya Bava,18,T,0
11566,23750,Rehaan Kaul,58,M,0
11567,27597,Yash Patel,73,T,0
11568,27597,Amol Halder,77,M,0
11569,26711,Sudiksha Savant,15,F,0
11570,35540,Damini Mani,41,F,0
11571,14861,Maanav Koshy,76,M,0
11572,14861,Yashoda De,45,F,0
11573,17536,Gaurika Sharma,22,F,0
11574,14672,Panini Bath,40,M,0
11575,31416,Amruta Mital,79,F,0
11576,14235,Karan Bala,42,T,0
11577,14235,Fariq Banik,26,T,0
11578,10614,Agastya Kata,64,F,0
11579,12395,Vamakshi Kibe,29,T,0
11580,12395,Chaaya Goyal,28,F,0
11581,12115,Lipika Patel,13,M,0
11582,10696,Wridesh Thakkar,28,T,0
11583,22081,Isaac Ratta,8,M,0
11584,22081,Yatin Tandon,57,F,0
11585,26970,Edhitha Misra,45,T,0
11586,39941,Priya Hayer,76,T,0
11587,39941,Rehaan Madan,12,F,0
11588,32070,Vincent Lal,70,F,0
11589,32070,Veda Dalal,39,M,0
11590,976,Eshana Dugar,33,F,0
11591,26093,Nimrat Palla,75,T,0
11592,30579,Alka Tak,45,M,0
11593,30579,Dalaja Kalla,6,M,0
11594,33262,Charita Sachdeva,29,T,0
11595,33302,Yashvi Majumdar,64,T,0
11596,33302,Avi Tak,62,T,0
11597,8732,Jeevika Raman,53,T,0
11598,8732,Umang Kata,45,T,0
11599,35268,Balhaar Lad,7,T,0
11600,35268,Girindra Kade,26,T,0
11601,25089,Odika Narain,5,F,0
11602,2464,Darpan Rana,59,T,0
11603,2212,Bhavani Hans,67,M,0
11604,2652,Nirja Sandal,45,T,0
11605,37556,Odika Sur,36,M,0
11606,6254,Aarini Manne,63,M,0
11607,18704,Abhiram Behl,14,F,0
11608,10522,Utkarsh Chaudry,10,T,0
11609,10522,Shivansh Oak,51,T,0
11610,27203,Mason Thakkar,62,F,0
11611,26824,Qabil Saini,13,F,0
11612,26824,Brijesh Nagar,61,F,0
11613,18679,Robert Nair,29,F,0
11614,1608,Anamika Mitter,9,T,0
11615,25511,Zayan Balakrishnan,64,F,0
11616,38149,Jhalak Kumar,43,T,0
11617,11022,Urmi Amble,29,T,0
11618,11022,Gabriel Saraf,37,T,0
11619,221,Panini Nigam,69,M,0
11620,221,Pahal Kuruvilla,31,M,0
11621,4946,Arjun Balasubramanian,77,F,0
11622,7250,Reva Barman,17,T,0
11623,3375,Charan Dewan,19,T,0
11624,3375,Daksha Koshy,12,T,0
11625,33467,Aarnav Chatterjee,47,M,0
11626,20806,Nakul Bhandari,17,T,0
11627,20806,Jackson Majumdar,76,M,0
11628,32855,Advika Kashyap,33,T,0
11629,39110,Gagan Grewal,27,T,0
11630,1150,Hemal Zacharia,16,F,0
11631,7188,Jonathan Kakar,39,M,0
11632,25290,Nirja Salvi,29,F,0
11633,25320,Yatan Saha,9,T,0
11634,33870,Vihaan Kanda,46,T,0
11635,30619,Ikshita Chand,9,T,0
11636,34606,Turvi Sangha,32,M,0
11637,34606,Jai Saran,51,F,0
11638,13495,Bahadurjit Shukla,52,T,0
11639,15479,Amruta Bora,54,T,0
11640,25541,Rachana Walia,80,F,0
11641,24722,Raksha Korpal,22,T,0
11642,24722,Theodore Shukla,43,F,0
11643,13458,Advay Banik,9,M,0
11644,28999,Yuvraj Baral,40,M,0
11645,28999,Wriddhish Thakkar,61,M,0
11646,11418,Charan Vora,16,F,0
11647,11418,Harshil Mital,31,F,0
11648,32997,Veda Borra,31,M,0
11649,32997,Tanmayi Khosla,28,T,0
11650,21376,Yashasvi Ramachandran,23,F,0
11651,21376,Elijah Sur,17,M,0
11652,21695,Parth Batra,17,F,0
11653,10628,Guneet Hayer,62,T,0
11654,10628,Lopa Vohra,78,F,0
11655,35934,Anusha Prakash,53,M,0
11656,35934,Vansha Hayer,61,T,0
11657,15087,Lipika Sachar,58,F,0
11658,15087,Aishani Varughese,47,F,0
11659,5379,Shaurya Mahajan,17,F,0
11660,5379,Hiral Guha,41,T,0
11661,14148,Samaksh Gandhi,45,T,0
11662,14852,Raagini Krishnamurthy,66,T,0
11663,31782,Balhaar Pall,50,F,0
11664,31782,Kashvi Bajwa,80,M,0
11665,29620,Samaksh Bains,35,T,0
11666,29620,Zayan Bath,51,T,0
11667,35845,Arunima Borra,25,M,0
11668,6868,Yashasvi Kale,47,T,0
11669,24624,Rajata Muni,79,T,0
11670,28842,Omaja Padmanabhan,9,M,0
11671,18621,Timothy Ramesh,63,F,0
11672,18621,Chanakya Chakraborty,61,T,0
11673,18607,David Bakshi,65,F,0
11674,15802,Aahana Bumb,36,T,0
11675,7023,Ojas Tailor,21,T,0
11676,14477,Pavani Narayan,29,T,0
11677,14477,Radha Prasad,15,M,0
11678,11941,Yamini Pant,74,T,0
11679,11941,Eesha Hayre,33,T,0
11680,36446,Eiravati Pant,9,T,0
11681,36446,Vidhi Naidu,65,M,0
11682,7656,Nakul Sachdeva,54,F,0
11683,10312,Anita Desai,46,M,0
11684,37373,Samar Bali,63,M,0
11685,26614,Meera Dyal,41,M,0
11686,26614,Lopa Gade,12,T,0
11687,37964,Hardik Panchal,63,M,0
11688,37964,Hredhaan Mitter,79,M,0
11689,35497,Saumya Lal,58,F,0
11690,39171,Harish Borah,41,M,0
11691,39171,Yash Golla,62,F,0
11692,28105,Adya Bumb,21,F,0
11693,28105,Lavanya Raval,53,M,0
11694,11652,Falguni Khosla,50,M,0
11695,11652,Nandini Sathe,57,T,0
11696,29457,Yashodhara Sehgal,60,T,0
11697,29457,Finn Tandon,7,M,0
11698,15337,Onveer Jani,16,T,0
11699,2463,Hema Rege,15,F,0
11700,31588,Priya Yohannan,65,T,0
11701,32377,Amaira Ganesh,63,F,0
11702,5999,Nathan Radhakrishnan,38,M,0
11703,32046,Darpan Pathak,38,M,0
11704,32046,Ria Thaman,40,M,0
11705,1606,Samuel Jha,76,F,0
11706,14727,Krishna Maharaj,43,T,0
11707,33381,Tanvi Raghavan,51,M,0
11708,33381,Fitan Wali,54,F,0
11709,1605,Chanakya Konda,26,T,0
11710,11421,Aishani Sathe,61,M,0
11711,11421,Simon Panchal,48,T,0
11712,25321,Henry Bath,72,T,0
11713,34364,Bachittar Kata,42,M,0
11714,32212,Janaki Khosla,7,M,0
11715,5110,Hiral Kala,13,F,0
11716,16262,Forum Bhattacharyya,52,M,0
11717,22341,Rohan Kadakia,28,M,0
11718,22341,Dipta Chokshi,57,M,0
11719,27474,Varsha Ramaswamy,34,F,0
11720,27474,Aditya Kaur,37,T,0
11721,3895,Yasti Parsa,72,T,0
11722,14766,Theodore Kuruvilla,15,T,0
11723,14766,Shaurya Kuruvilla,25,F,0
11724,11900,Sara Naik,8,T,0
11725,1146,Naksh Wable,80,M,0
11726,1146,George Lanka,62,M,0
11727,6388,Madhav Deshmukh,18,F,0
11728,5308,Omya Prashad,64,F,0
11729,5308,Xavier Mammen,43,F,0
11730,14826,Raksha Sagar,42,T,0
11731,14826,Falan Vohra,40,F,0
11732,4939,Kavya Kurian,26,F,0
11733,4939,Avni Subramanian,50,M,0
11734,23449,Victor Goda,68,T,0
11735,34124,Sai Bahl,28,T,0
11736,34124,Nakul Rao,16,F,0
11737,32231,Orinder Krishnamurthy,58,F,0
11738,32231,Turvi Khatri,24,F,0
11739,23711,Ati Manne,19,F,0
11740,23494,Priya Cheema,13,T,0
11741,23494,Aadi Kamdar,32,M,0
11742,1602,Nisha Balakrishnan,17,M,0
11743,1602,Arin Dixit,78,M,0
11744,13765,Adweta Dhaliwal,10,F,0
11745,25167,Rajeshri Kunda,69,F,0
11746,25167,Ekaja Mutti,49,T,0
11747,28229,Ati Bhattacharyya,78,F,0
11748,28229,Megha Deep,18,M,0
11749,34079,Gauri Chada,8,F,0
11750,18528,Chandani Puri,40,F,0
11751,18528,Patrick Natt,20,F,0
11752,34678,Lavanya Krishnan,55,F,0
11753,34678,Rushil Krishnan,66,T,0
11754,9723,Adweta Sami,6,T,0
11755,9723,Devika Biswas,65,M,0
11756,14104,Chaaya Issac,44,T,0
11757,23795,Siya Bains,55,T,0
11758,23795,Advay Agate,57,M,0
11759,20186,Odika Gade,26,T,0
11760,10969,Girish Jaggi,75,T,0
11761,6187,Avni Konda,25,T,0
11762,6187,Atharv Iyengar,25,T,0
11763,17334,Nathan Prasad,72,M,0
11764,17334,Odika Grover,12,M,0
11765,14830,Oscar Garg,50,T,0
11766,9709,Logan Jain,19,M,0
11767,9709,Kamala Rajan,42,T,0
11768,14796,Falguni Garg,16,F,0
11769,38202,Rajeshri Dhawan,55,M,0
11770,1674,Ucchal Anne,74,M,0
11771,1674,Girish Dugal,62,F,0
11772,2195,Manbir Borde,67,F,0
11773,2195,Ubika Dani,41,M,0
11774,11027,Wishi Sule,45,M,0
11775,22777,Siya Kota,65,T,0
11776,22777,Logan Devan,74,T,0
11777,16704,Zaid Parekh,35,M,0
11778,1327,Odika Mammen,18,T,0
11779,18065,Avni Pradhan,50,F,0
11780,16586,Ucchal Purohit,52,M,0
11781,16466,Zarna Dhawan,6,M,0
11782,16466,Joshua Bajwa,66,M,0
11783,39547,Baghyawati Bhargava,27,M,0
11784,34235,Laban Hora,44,T,0
11785,34235,Imaran Shenoy,32,T,0
11786,29465,Yuvraj Raval,47,T,0
11787,29465,Naksh Dash,17,T,0
11788,15783,Tara Deshpande,76,F,0
11789,10053,Madhav Bhagat,76,F,0
11790,1677,Raghav Palla,79,M,0
11791,1677,Januja Vig,17,T,0
11792,11456,Gautam Pillay,54,F,0
11793,11456,Neha Kapur,5,F,0
11794,16853,Ishwar Pau,10,T,0
11795,37763,Pushti Purohit,66,T,0
11796,14178,Amaira Kannan,45,F,0
11797,35661,Victor Sule,47,M,0
11798,35661,Devika Ganesh,43,F,0
11799,9029,Dalaja Ghose,47,M,0
11800,9029,Jagat Maharaj,18,T,0
11801,34033,Hardik Dutta,48,F,0
11802,19835,Tanvi Sharma,55,F,0
11803,19835,Pooja Bose,55,F,0
11804,16696,Aditya Gara,61,F,0
11805,12431,Zansi Sood,25,T,0
11806,20745,Dayamai Karpe,23,T,0
11807,20745,Azad Parikh,42,T,0
11808,37422,Ekavir Oza,75,F,0
11809,37422,Kevin Soman,17,M,0
11810,17401,Qabil Char,20,M,0
11811,32800,Avni Varma,29,T,0
11812,12252,Zayan Khare,28,M,0
11813,12252,Megha Mutti,11,T,0
11814,8741,Vincent Bumb,41,F,0
11815,8741,Luke Zacharia,60,F,0
11816,35179,Advik Dass,68,M,0
11817,7686,Guneet Dash,15,T,0
11818,2275,Neelima Deol,59,M,0
11819,2275,Faraj Khalsa,33,M,0
11820,11210,Abha Pathak,7,T,0
11821,10308,Turvi Mann,58,M,0
11822,19769,Osha Munshi,71,F,0
11823,33904,Rachita Aggarwal,11,T,0
11824,33904,Rajeshri Pant,80,M,0
11825,25766,Harshil Iyengar,60,T,0
11826,25766,Yagnesh Naik,46,T,0
11827,1316,Niharika Bhardwaj,25,M,0
11828,1316,Pavani Devan,63,F,0
11829,10173,Osha Sarma,72,F,0
11830,10173,Qarin Mittal,23,F,0
11831,15655,Gaurang Baral,41,T,0
11832,15655,Inaya Tata,31,M,0
11833,16292,Ekavir Khosla,69,T,0
11834,29158,Manthan Shan,74,M,0
11835,8225,Turvi Subramanian,70,T,0
11836,27527,Nihal Chaudry,5,M,0
11837,9051,Anay Sangha,52,M,0
11838,8841,Kalpit Naik,18,T,0
11839,38254,Pahal Choudhury,25,F,0
11840,5997,Suhani Aggarwal,39,T,0
11841,17855,Leela Shah,58,M,0
11842,17855,Anya Dhingra,61,T,0
11843,31191,Luke Saraf,70,F,0
11844,31191,Harrison Dhar,47,T,0
11845,15601,Naveen Dalal,77,F,0
11846,15601,Ansh Dhillon,56,M,0
11847,28599,Priya Garg,35,T,0
11848,35103,Hemang Kumer,28,T,0
11849,35103,Ubika Iyengar,60,F,0
11850,28905,Abdul Khare,27,T,0
11851,28905,Janya Ravel,39,F,0
11852,25669,Ekanta Chanda,20,M,0
11853,33146,Oscar Mody,51,F,0
11854,22781,Nathan Gara,30,T,0
11855,10236,Bina Uppal,32,T,0
11856,10236,Victor Varty,76,M,0
11857,18527,Adya Sanghvi,28,M,0
11858,14499,Andrew Chawla,66,T,0
11859,23597,Maanav Gopal,21,F,0
11860,23597,Nachiket Vaidya,48,M,0
11861,542,Sachi Kalla,19,F,0
11862,12608,Girindra Kakar,17,T,0
11863,12608,Irya Sheth,24,M,0
11864,38725,Isha Prabhakar,73,F,0
11865,23647,Yahvi Agarwal,60,M,0
11866,23647,Krishna Swamy,7,T,0
11867,29548,Yagnesh Handa,46,T,0
11868,15129,Charita Sha,12,T,0
11869,8786,Jatin Narayanan,6,F,0
11870,8170,Girik Kari,72,M,0
11871,20864,Triveni Mody,19,F,0
11872,20864,Daksha Babu,79,T,0
11873,36547,Shivansh Dani,59,M,0
11874,10265,Ayaan Barman,15,F,0
11875,15584,Mohini Narasimhan,76,T,0
11876,15584,Neel Rajan,29,M,0
11877,34001,Nachiket Nayak,7,M,0
11878,34001,Oscar Bedi,18,T,0
11879,19269,Aarnav Chacko,75,M,0
11880,22945,Qadim Sur,18,M,0
11881,22945,Laksh Sabharwal,66,F,0
11882,29442,Christopher Banik,10,F,0
11883,29442,Thomas Brar,43,M,0
11884,10774,Mekhala Iyengar,62,M,0
11885,1600,Teerth Pai,47,F,0
11886,1600,Pratyush Parmar,47,F,0
11887,35250,Vihaan Rege,63,T,0
11888,35250,Anay Sarma,80,M,0
11889,9877,Xalak Ghose,74,M,0
11890,9877,Triveni Krish,51,M,0
11891,17643,Ryan Karan,29,M,0
11892,17643,Omya Zacharia,16,F,0
11893,10998,Tripti Shah,77,M,0
11894,10998,Isha Kari,55,T,0
11895,10291,Oscar Raman,62,F,0
11896,29179,Guneet Iyengar,26,T,0
11897,11180,Xalak Thakkar,69,T,0
11898,11180,Arunima Sahni,21,M,0
11899,35150,Gaurang Som,42,M,0
11900,35150,Jeevika Chada,69,T,0
11901,2486,Divya Raj,7,M,0
11902,2486,Peter Agrawal,40,T,0
11903,10543,Gavin Mittal,19,M,0
11904,10543,Gagan Chawla,14,F,0
11905,28160,Jhalak Narula,52,F,0
11906,28160,Gautam Radhakrishnan,33,F,0
11907,34028,Chandani Dugal,29,F,0
11908,34028,Amol Rattan,40,T,0
11909,5969,Ryan Pandey,78,M,0
11910,37715,Yashoda Venkatesh,18,T,0
11911,37715,Gagan Kashyap,56,T,0
11912,32811,Rajata Sampath,8,T,0
11913,32811,Qushi Wadhwa,33,T,0
11914,17656,Urvi Tripathi,23,T,0
11915,17656,Waida Chokshi,6,T,0
11916,23897,Quincy Mody,69,F,0
11917,30832,Saksham Merchant,42,T,0
11918,30832,Jalsa Nadkarni,68,T,0
11919,28284,Krisha Batta,52,T,0
11920,27593,Advay Deshmukh,10,T,0
11921,27593,Bhavika Rao,60,M,0
11922,22019,Darika Korpal,48,T,0
11923,22019,Matthew Pant,62,F,0
11924,9114,Oliver Balakrishnan,27,T,0
11925,9114,Aarush Sidhu,77,T,0
11926,2695,Oeshi Parmar,80,M,0
11927,2695,Idika Dass,13,F,0
11928,17763,Krish Panchal,11,M,0
11929,28439,Vidhi Lad,17,T,0
11930,32157,Jairaj Dhillon,18,M,0
11931,9874,Vasatika Bala,58,F,0
11932,6336,Chandresh Chawla,31,M,0
11933,6336,Ayaan Kari,64,M,0
11934,2776,Nihal Savant,75,M,0
11935,2776,Janya Natt,34,F,0
11936,18320,Pallavi Padmanabhan,39,F,0
11937,18320,Keya Dhingra,76,M,0
11938,39399,Charita Bora,36,T,0
11939,39399,Balveer Vora,35,T,0
11940,37775,Christopher Srinivasan,43,T,0
11941,37775,Ojasvi Kala,66,T,0
11942,29746,Triya Venkataraman,48,F,0
11943,29746,Harsh Prabhakar,27,F,0
11944,34423,Naksh Sampath,51,F,0
11945,34423,Janaki Goda,47,T,0
11946,12441,Varsha Oak,29,T,0
11947,12441,Amrita Srinivas,44,M,0
11948,24987,Tara Menon,40,F,0
11949,11058,Ekantika Dass,60,F,0
11950,10995,Hemal Yohannan,57,F,0
11951,10995,Keya Sinha,30,F,0
11952,8988,Onkar Sengupta,60,M,0
11953,8988,Mekhala Dada,61,F,0
11954,33285,Farhan Dalal,25,T,0
11955,33285,Shaurya Virk,52,M,0
11956,36548,Rajeshri Solanki,24,M,0
11957,36402,Januja Rau,56,T,0
11958,21666,Janani Murthy,27,T,0
11959,18159,Bhavani Vohra,18,F,0
11960,18159,Triveni Mani,38,F,0
11961,25421,Kiaan Chakraborty,59,T,0
11962,38487,Laksh Gole,33,M,0
11963,9897,Laksh Madan,63,F,0
11964,9897,Charvi Mishra,44,F,0
11965,38598,Vritti Kapadia,12,F,0
11966,23950,Elijah Upadhyay,54,M,0
11967,23950,Lila Majumdar,14,M,0
11968,9534,Udarsh Madan,49,M,0
11969,9534,Andrew Srinivasan,60,T,0
11970,38667,Gaurangi Master,51,T,0
11971,17413,Isaiah Bajwa,7,F,0
11972,17413,Odika Ramesh,9,M,0
11973,20220,Ayaan Pandey,46,F,0
11974,20220,Rajata Sant,63,M,0
11975,28094,Dominic Chokshi,59,T,0
11976,10808,Saanvi Shanker,12,M,0
11977,20947,Inaya Dey,67,M,0
11978,20947,Leela Maharaj,44,F,0
11979,31569,Faqid Sarin,63,F,0
11980,21646,Jasmit Ahluwalia,54,T,0
11981,39187,Yoshita Agarwal,75,F,0
11982,39187,Diya Goel,31,F,0
11983,11348,Fitan Sengupta,44,T,0
11984,11438,Anmol Sama,36,T,0
11985,11438,Yashvi Jani,38,F,0
11986,14067,Yadavi Mane,63,T,0
11987,14248,Umang Tella,64,T,0
11988,30101,Zansi Bhakta,47,M,0
11989,31255,Manya Chakrabarti,61,T,0
11990,31255,Janaki Khosla,63,T,0
11991,32366,Nachiket Choudhary,59,M,0
11992,32366,Yashoda Deo,10,F,0
11993,20149,Qasim Jani,53,M,0
11994,20149,Tejas Sundaram,25,F,0
11995,26033,Upma Bajwa,46,F,0
11996,16389,Robert Muni,65,F,0
11997,11742,Avi Sankaran,50,T,0
11998,11742,Bakhshi Biswas,70,M,0
11999,29980,Aryan Krishnamurthy,61,M,0
12000,21224,Ekaja Maharaj,62,M,0
12001,6244,Bhavani Suri,35,F,0
12002,6332,Qasim Korpal,11,F,0
12003,6332,Jeet Kapur,8,T,0
12004,28695,Victor Bail,63,T,0
12005,28695,Gaurangi Divan,40,F,0
12006,540,Warhi Devi,23,F,0
12007,18941,Anita Choudhry,38,T,0
12008,18941,Sachi Wali,22,F,0
12009,29456,Falan Sathe,54,T,0
12010,31170,Maya Hari,10,F,0
12011,31170,Tanish Sastry,56,M,0
12012,1678,Darsh Manda,63,F,0
12013,12433,Rehaan Shere,48,F,0
12014,12433,Vedant Swamy,73,T,0
12015,2969,Krishna Hegde,16,F,0
12016,2969,Aarav Sur,43,M,0
12017,8973,Mason Bawa,17,M,0
12018,8973,Daniel Bhattacharyya,40,T,0
12019,35040,Ethan Munshi,78,M,0
12020,25208,Anya Koshy,69,M,0
12021,25208,Janaki Loke,12,F,0
12022,11913,Turvi Saha,40,T,0
12023,35452,Bimala Banik,36,M,0
12024,35452,Turvi Sama,16,F,0
12025,30236,Michael Khalsa,74,M,0
12026,6344,Sanaya Kurian,36,T,0
12027,6344,Alka Dass,22,T,0
12028,30565,Sanaya Dyal,7,M,0
12029,30565,Arunima Saha,51,T,0
12030,837,Divya Ghosh,24,T,0
12031,33062,Arjun Kaul,79,M,0
12032,33062,Urishilla Mutti,37,M,0
12033,7180,Warjas Sen,61,F,0
12034,7180,Bhavini Sem,57,T,0
12035,27641,Jack Tripathi,51,M,0
12036,18186,Vinaya Chaudry,15,M,0
12037,1319,Aarnav Naik,59,M,0
12038,1319,Anvi Rajagopalan,15,F,0
12039,29269,Abhiram Dada,50,M,0
12040,28892,Falak Kari,31,F,0
12041,30133,Kai Ghosh,43,T,0
12042,8427,Chandresh Hora,6,T,0
12043,32060,Ria Arora,23,F,0
12044,8260,Gavin Madan,23,M,0
12045,38568,Barkha Ghosh,34,T,0
12046,13733,Jacob Bhatt,16,F,0
12047,25635,Pushti Mann,28,F,0
12048,15291,Aayush Rajagopalan,72,F,0
12049,8616,Yadavi Mane,63,M,0
12050,8616,Chameli Date,61,F,0
12051,23129,Timothy Dhaliwal,57,F,0
12052,12558,Siya Aurora,73,M,0
12053,12558,Amol Bawa,54,M,0
12054,9761,Pratyush Mohanty,21,T,0
12055,38369,Yochana Roy,77,F,0
12056,38888,Zansi Kaul,23,F,0
12057,20244,Lavanya Kade,54,M,0
12058,20244,Anvi Biswas,7,M,0
12059,33701,Nitara Mistry,11,T,0
12060,33701,Rishi Shukla,51,M,0
12061,31648,Matthew Ganguly,44,M,0
12062,31648,Harini Suri,11,F,0
12063,14070,Aarna Raju,38,M,0
12064,14070,Odika Wadhwa,49,T,0
12065,23668,Robert Sood,41,M,0
12066,12715,Isaac Madan,35,T,0
12067,15210,Benjamin Parikh,56,T,0
12068,15210,Yatin Sama,47,F,0
12069,16226,Libni Rama,33,F,0
12070,16226,Wridesh Khosla,28,F,0
12071,7024,Arin Savant,11,F,0
12072,1326,Girik Rajagopal,41,T,0
12073,1326,Dhruv Mani,67,F,0
12074,34830,Veer Raghavan,34,F,0
12075,23127,Odika Pant,39,F,0
12076,23127,Jagat Chauhan,49,T,0
12077,26550,Upasna Ahuja,42,T,0
12078,1592,Jhalak Agate,77,T,0
12079,1592,Balvan Deo,27,M,0
12080,30657,Janani Karpe,22,F,0
12081,30657,Farhan Gulati,35,M,0
12082,20434,Falak Thakkar,57,F,0
12083,20434,Advaith Bir,62,M,0
12084,5998,Yashica Gopal,55,F,0
12085,39851,Ekbal Bumb,35,M,0
12086,39851,Aditya Natarajan,73,T,0
12087,35883,Vinaya Bora,69,M,0
12088,27108,Utkarsh Patil,31,T,0
12089,27108,Rushil Kapoor,45,F,0
12090,8087,Upkaar Sharma,55,M,0
12091,8087,Arya Mani,54,F,0
12092,34044,Ekansh Karpe,15,M,0
12093,39998,Ayaan Nori,60,M,0
12094,12991,Tara Varma,13,F,0
